"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.322614275E1,-5.622272682E0,-5.526940847E0,-3.262094077E0,8.532190985E0
6.323616675E1,-6.724482772E0,-6.065420877E0,-3.658623007E0,9.766960698E0
6.324618975E1,-6.754718724E0,-5.002926829E0,-4.229184077E0,9.409649295E0
6.325621375E1,-5.134795575E0,-3.012494275E0,-4.467394381E0,7.443041039E0
6.326623775E1,-3.770834291E0,-1.390693585E0,-4.800715786E0,6.260997680E0
6.327626175E1,-3.302018573E0,-9.306615543E-1,-4.861918592E0,5.950437798E0
6.328628475E1,-3.173283058E0,-9.134163612E-1,-4.680551119E0,5.728142246E0
6.329630875E1,-2.969863980E0,-8.265372616E-1,-4.660425003E0,5.587738103E0
6.330633275E1,-2.447523435E0,-5.327357250E-1,-4.605284882E0,5.242406619E0
6.331635675E1,-1.696489807E0,-5.813418746E-2,-4.347204863E0,4.666866976E0
6.332637975E1,-1.088296860E0,5.246262217E-1,-3.925781413E0,4.107478841E0
6.333640375E1,-3.556481212E-1,1.158335760E0,-2.924510636E0,3.165594696E0
6.334642775E1,9.615138030E-1,2.163962712E0,-1.087446456E0,2.605721245E0
6.335645075E1,1.646355780E0,2.481725553E0,-6.140944684E-1,3.040815860E0
6.336647475E1,1.780380102E0,2.294846787E0,-6.428890818E-1,2.974790994E0
6.337649875E1,1.811811518E0,2.218957529E0,-2.872117245E-1,2.879049160E0
6.338652275E1,1.965127413E0,2.136445130E0,2.261843348E-1,2.911577389E0
6.339654575E1,2.375941090E0,2.485737328E0,1.034578271E0,3.590868742E0
6.340656975E1,2.801817633E0,3.214969904E0,2.923514271E0,5.170410934E0
6.341659375E1,2.989468524E0,3.853675888E0,4.009985411E0,6.314089238E0
6.342661775E1,3.153266577E0,4.342205493E0,4.271527859E0,6.858847491E0
6.343664075E1,3.168237787E0,4.257712058E0,3.891985091E0,6.581290952E0
6.344666475E1,2.950132551E0,3.705373542E0,2.778917305E0,5.491398414E0
6.345668875E1,2.591245657E0,2.874969517E0,1.509011993E0,4.154169107E0
6.346671275E1,2.272715660E0,2.216107011E0,2.427565864E-1,3.183598203E0
6.347673575E1,2.179688506E0,1.946446289E0,-4.062972879E-1,2.950385166E0
6.348675975E1,2.208926777E0,1.658466241E0,-2.282354649E-1,2.771634753E0
6.349678375E1,2.232641329E0,1.405909794E0,-8.966573641E-2,2.639944999E0
6.350680675E1,2.240655085E0,1.019612322E0,-3.535878548E-1,2.486999973E0
6.351683075E1,2.194838934E0,4.768357587E-1,-5.806577504E-1,2.319882262E0
6.352685475E1,2.145670867E0,-2.097864032E-1,-5.535209687E-1,2.225825525E0
6.353687875E1,2.251073215E0,-9.823076713E-1,-1.205869822E-1,2.459024237E0
6.354690175E1,2.425176838E0,-1.714439882E0,7.997381566E-1,3.075771111E0
6.355692575E1,2.697983362E0,-2.353806016E0,2.208693327E0,4.206880459E0
6.356694975E1,2.958794031E0,-3.090104953E0,3.907972256E0,5.794433354E0
6.357697375E1,3.018214021E0,-3.982904617E0,5.246531188E0,7.245635554E0
6.358699675E1,2.902378633E0,-4.792341696E0,5.673657428E0,7.973752521E0
6.359702075E1,2.935991937E0,-5.181779122E0,5.085899988E0,7.831810916E0
6.360704475E1,3.154617868E0,-5.078193358E0,4.597689056E0,7.541777399E0
6.361706775E1,3.138787409E0,-4.632787553E0,5.002518693E0,7.505990953E0
6.362709175E1,2.847317157E0,-4.828989705E0,5.685961139E0,7.984767413E0
6.363711575E1,2.249482626E0,-5.462914420E0,5.897319274E0,8.347573340E0
6.364713975E1,1.659060903E0,-6.108958075E0,5.144151120E0,8.156846363E0
6.365716275E1,1.235339789E0,-6.627512548E0,4.056533926E0,7.868001935E0
6.366718675E1,1.495151169E0,-6.523140918E0,3.071181317E0,7.363355155E0
6.367721075E1,2.213550316E0,-5.764191037E0,2.830007937E0,6.792249130E0
6.368723475E1,2.675675942E0,-4.920009218E0,3.005834004E0,6.356160045E0
6.369725775E1,2.970905954E0,-4.585699925E0,2.366453398E0,5.954412454E0
6.370728175E1,2.984490497E0,-3.859368737E0,1.757640427E0,5.185673577E0
6.371730575E1,2.649957549E0,-3.045214709E0,1.440759784E0,4.286186696E0
6.372732975E1,2.142740242E0,-2.907344381E0,1.968384019E-1,3.617006006E0
6.373735275E1,1.378865398E0,-3.190412183E0,-2.194387529E0,4.110393693E0
6.374737675E1,4.965819521E-1,-3.661841606E0,-4.520706369E0,5.838875205E0
6.375740075E1,-1.794305831E-1,-4.014563196E0,-5.755951141E0,7.019963428E0
6.376742375E1,-9.518593191E-1,-4.144836822E0,-5.796586366E0,7.189306082E0
6.377744775E1,-1.784212221E0,-4.392498565E0,-5.589220126E0,7.329177205E0
6.378747175E1,-2.620293455E0,-4.701655474E0,-5.249630213E0,7.518651432E0
6.379749575E1,-3.448163297E0,-5.032484504E0,-4.778680261E0,7.749291287E0
6.380751875E1,-4.286543509E0,-5.297849861E0,-4.346047991E0,8.082685293E0
6.381754275E1,-4.891765412E0,-5.485378838E0,-3.976842223E0,8.356675410E0
6.382756675E1,-5.401498775E0,-5.367101945E0,-2.732063566E0,8.089879087E0
6.383758975E1,-6.247587372E0,-5.407844759E0,1.154029285E0,8.343195820E0
6.384761375E1,-5.791840181E0,-3.606713473E0,1.866431236E0,7.073709092E0
6.385763775E1,-4.377554836E0,-5.300495142E-1,1.338601618E0,4.608231018E0
6.386766175E1,-2.907844610E0,1.615672224E0,3.826862311E-1,3.348493058E0
6.387768500E1,-1.469492125E0,2.827812307E0,-1.443543059E0,3.498534852E0
6.388770900E1,-5.574852347E-2,3.414880945E0,-3.644357262E0,4.994583028E0
6.389773300E1,1.100954401E0,3.755184218E0,-5.918407842E0,7.095143444E0
6.390775700E1,1.762501948E0,4.160840067E0,-7.298134974E0,8.583809019E0
6.391778000E1,2.033808369E0,4.599578876E0,-7.432504574E0,8.974108678E0
6.392780400E1,2.170424762E0,5.073906180E0,-7.247976973E0,9.109798997E0
6.393782800E1,2.263581725E0,5.552474468E0,-6.882198551E0,9.127893067E0
6.394785100E1,2.101656828E0,6.048163989E0,-5.909558081E0,8.713215582E0
6.395787500E1,1.822021341E0,6.436804440E0,-5.742163991E0,8.816159054E0
6.396789900E1,1.754425774E0,6.735687207E0,-6.130525530E0,9.275280870E0
6.397792300E1,1.753962382E0,6.792170725E0,-6.463896929E0,9.538969059E0
6.398794600E1,1.552027912E0,6.586943396E0,-6.399762329E0,9.314159748E0
6.399797000E1,1.114356293E0,5.993810611E0,-6.090066891E0,8.617219408E0
6.400799400E1,6.180960835E-1,5.357982042E0,-5.845915232E0,7.953913454E0
6.401801700E1,9.618209280E-2,4.948796230E0,-5.685129665E0,7.537939667E0
6.402804100E1,-4.727823957E-1,4.823519050E0,-5.402513852E0,7.257893299E0
6.403806500E1,-1.072604176E0,4.957178798E0,-4.826299986E0,7.001233670E0
6.404808900E1,-1.753823511E0,5.270305383E0,-3.957465428E0,6.820084189E0
6.405811200E1,-2.482112347E0,5.508218063E0,-2.812578849E0,6.664228966E0
6.406813600E1,-3.122178685E0,5.316483768E0,-9.649990359E-1,6.240530630E0
6.407816000E1,-3.768013009E0,4.283668433E0,2.084062849E0,6.073800724E0
6.408818400E1,-4.156397937E0,2.511824681E0,6.227237892E0,7.897050006E0
6.409820700E1,-4.379495819E0,4.135840881E-1,1.299293652E1,1.371741356E1
6.410823100E1,-4.488434709E0,-2.895029560E0,2.075019662E1,2.142657000E1
6.411825500E1,-3.572153504E0,-8.000962694E0,2.013502743E1,2.195893928E1
6.412827800E1,-1.161812806E0,-1.102809196E1,1.089344462E1,1.554463757E1
6.413830200E1,8.374675349E-1,-1.127198869E1,5.387776530E0,1.252147023E1
6.414832600E1,9.791586533E-1,-1.020201488E1,6.187349356E0,1.197176475E1
6.415835000E1,1.170124550E0,-7.888568099E0,6.048783794E0,1.000931983E1
6.416837300E1,1.991841733E0,-4.895452666E0,3.032167524E0,6.093187195E0
6.417839700E1,3.057518128E0,-2.054512190E0,-7.654692337E-1,3.762363697E0
6.418842100E1,4.088711153E0,5.194479275E-1,-2.178569641E0,4.661925646E0
6.419844400E1,5.368632746E0,2.591057961E0,-2.784454619E0,6.579436635E0
6.420846800E1,6.251976292E0,3.657560275E0,-3.467152129E0,8.030323693E0
6.421849200E1,5.225178326E0,2.857391617E0,-4.159198169E0,7.264028139E0
6.422851600E1,2.888928283E0,4.574551624E-1,-7.796630573E0,8.327221634E0
6.423853900E1,5.406201106E-1,-1.932986584E0,-1.026354864E1,1.045797006E1
6.424856300E1,-1.814591869E0,-2.382827502E0,-9.796550819E0,1.024416998E1
6.425858700E1,-3.695782062E0,-2.233260988E0,-6.740065602E0,8.004670138E0
6.426861000E1,-4.945092604E0,-1.816988935E0,-5.156103998E0,7.371621130E0
6.427863400E1,-5.851342617E0,-1.161152948E0,-5.076972460E0,7.833398748E0
6.428865800E1,-7.023377234E0,-1.216284006E0,-5.760772170E0,9.164806084E0
6.429868200E1,-9.076161572E0,-1.489743079E0,-3.512964479E0,9.845657050E0
6.430870500E1,-1.060391857E1,-1.905425733E0,-9.143791053E-1,1.081248470E1
6.431872900E1,-8.353027641E0,-2.627821160E0,-3.461655454E0,9.416027470E0
6.432875300E1,-7.056980013E0,-3.586603144E0,-4.627759240E0,9.169560763E0
6.433877600E1,-6.319442051E0,-3.537338013E0,-4.724236836E0,8.646763657E0
6.434880000E1,-5.485730841E0,-3.248668578E0,-4.535853289E0,7.824388503E0
6.435882400E1,-4.352812635E0,-2.722283514E0,-4.609571183E0,6.899706650E0
6.436884800E1,-3.122439763E0,-2.087729638E0,-4.692841381E0,6.010907198E0
6.437887100E1,-2.036156318E0,-1.386049726E0,-4.326063670E0,4.978141548E0
6.438889500E1,-8.861775456E-1,-6.121672261E-1,-3.120069010E0,3.300740823E0
6.439891900E1,1.145456098E0,3.890754837E-1,6.742213869E-1,1.384927392E0
6.440894200E1,2.413398353E0,5.892894101E-1,1.847227664E0,3.095804203E0
6.441896600E1,2.772560797E0,1.900035185E-1,8.045311924E-1,2.893175617E0
6.442899000E1,2.988019877E0,2.620967638E-1,4.381862479E-1,3.031330514E0
6.443901400E1,3.145555561E0,8.468159902E-1,1.257426184E0,3.491810092E0
6.444903700E1,3.282408766E0,1.913522372E0,2.006392529E0,4.296671521E0
6.445906100E1,3.312086309E0,3.209971704E0,1.949979762E0,5.007619707E0
6.446908500E1,3.274762070E0,4.299700913E0,1.682197165E0,5.660501909E0
6.447910800E1,3.218253701E0,4.987414166E0,1.818291110E0,6.207869160E0
6.448913200E1,3.281146060E0,4.886494147E0,2.528383995E0,6.405971444E0
6.449915600E1,3.138197717E0,4.162001908E0,2.971096573E0,5.999829968E0
6.450918000E1,2.507719350E0,3.166270784E0,2.352071586E0,4.673988422E0
6.451920300E1,2.014045511E0,2.021717497E0,1.017338413E0,3.029636678E0
6.452922700E1,1.900011211E0,1.109191082E0,-2.283267546E-1,2.211895243E0
6.453925100E1,1.961107598E0,6.560383004E-1,-1.188549492E0,2.385158099E0
6.454927400E1,1.884019076E0,5.878036326E-1,-1.320385202E0,2.374543761E0
6.455929800E1,1.720567618E0,6.846042877E-1,-7.989177923E-1,2.016756207E0
6.456932200E1,1.490553942E0,9.107365823E-1,2.199677213E-1,1.760561835E0
6.457934600E1,1.205713117E0,1.224497005E0,1.894454748E0,2.557752104E0
6.458936900E1,9.450369340E-1,1.003614925E0,3.141087996E0,3.430272806E0
6.459939300E1,6.956739441E-1,-3.120132744E-2,2.921098201E0,3.002956953E0
6.460941700E1,6.136907181E-1,-1.189206135E0,2.011856606E0,2.416276998E0
6.461944000E1,7.674812606E-1,-2.122652718E0,1.829414853E0,2.905415762E0
6.462946400E1,1.253080680E0,-2.809763707E0,2.750191397E0,4.126564673E0
6.463948800E1,1.955280701E0,-3.226906410E0,3.956024089E0,5.466824873E0
6.464951200E1,2.689340593E0,-3.276294333E0,4.354167435E0,6.076629940E0
6.465953500E1,3.326424851E0,-3.251676385E0,4.237588280E0,6.292507929E0
6.466955900E1,3.360598903E0,-3.402931575E0,4.428903622E0,6.518339941E0
6.467958300E1,3.471580226E0,-4.131561304E0,4.643002931E0,7.118928591E0
6.468960600E1,3.595074590E0,-5.570076926E0,4.595301346E0,8.066418829E0
6.469963000E1,3.552007215E0,-6.887733525E0,3.837368588E0,8.647717968E0
6.470965400E1,3.664562901E0,-7.802573099E0,2.241495329E0,8.906933789E0
6.471967800E1,3.732554324E0,-7.592879666E0,1.866529177E0,8.664162659E0
6.472970100E1,3.704131594E0,-5.724996566E0,3.451635958E0,7.642641385E0
6.473972500E1,3.343391132E0,-3.942659401E0,5.684880574E0,7.683794281E0
6.474974900E1,2.983521614E0,-3.828268567E0,6.469344195E0,8.087611251E0
6.475977200E1,2.592842239E0,-3.761828994E0,4.935038316E0,6.725235419E0
6.476979600E1,1.789598823E0,-3.426346166E0,2.872397912E0,4.815929999E0
6.477982000E1,8.100596617E-1,-3.663225058E0,-2.324957462E-1,3.758918561E0
6.478984400E1,2.630209163E-2,-4.318900831E0,-3.173225462E0,5.359380190E0
6.479986700E1,-4.431593049E-1,-4.950400706E0,-4.789658409E0,6.902440510E0
6.480989100E1,-7.618540464E-1,-5.400425227E0,-5.639367017E0,7.845219854E0
6.481991500E1,-1.306931343E0,-5.472666407E0,-5.683555595E0,7.997559086E0
6.482993800E1,-1.923303156E0,-5.222342427E0,-5.329224851E0,7.705361313E0
6.483996200E1,-2.512814029E0,-4.797068585E0,-4.875245858E0,7.286571453E0
6.484998600E1,-3.107703318E0,-4.460401695E0,-4.460768316E0,7.032173004E0
6.486000900E1,-3.617509772E0,-4.159928486E0,-4.088336347E0,6.863372060E0
6.487003329E1,-4.271826652E0,-4.027542846E0,-2.820502703E0,6.513435331E0
6.488005729E1,-5.353239366E0,-4.558437282E0,4.017497621E-1,7.042579431E0
6.489008129E1,-6.107220867E0,-4.252448394E0,1.917707809E0,7.684989740E0
6.490010429E1,-6.043955748E0,-2.655904752E0,1.409543692E0,6.750558833E0
6.491012829E1,-5.539548029E0,-7.376531518E-1,8.499717325E-1,5.652714081E0
6.492015229E1,-4.660072708E0,1.241121224E0,1.448095116E-1,4.824689558E0
6.493017529E1,-3.509597360E0,2.692732270E0,-9.978358296E-1,4.534727892E0
6.494019929E1,-2.244485596E0,3.583217021E0,-2.652575640E0,4.991324207E0
6.495022329E1,-1.071751579E0,4.205501100E0,-4.382218283E0,6.167554461E0
6.496024629E1,-2.045853049E-2,4.553623270E0,-6.082638588E0,7.598315315E0
6.497027029E1,6.561976370E-1,4.774641005E0,-7.453625886E0,8.876053792E0
6.498029429E1,1.146403054E0,4.807158540E0,-7.979155503E0,9.385623886E0
6.499031829E1,1.523409885E0,4.820508903E0,-7.508284489E0,9.051652873E0
6.500034129E1,1.782245657E0,4.915952420E0,-6.616999254E0,8.433722008E0
6.501036529E1,1.845279811E0,5.086354317E0,-5.610439671E0,7.794426927E0
6.502038929E1,1.828293942E0,5.432990710E0,-5.301579216E0,7.808123268E0
6.503041229E1,1.705496858E0,5.826222394E0,-5.373626853E0,8.107370256E0
6.504043629E1,1.629031650E0,6.024412014E0,-5.753632720E0,8.488319840E0
6.505046029E1,1.410965004E0,6.076405456E0,-6.004386470E0,8.658301357E0
6.506048429E1,1.025093283E0,5.955180981E0,-6.078504606E0,8.571068487E0
6.507050729E1,5.079403513E-1,5.704537159E0,-6.219849350E0,8.454955561E0
6.508053129E1,-3.342151523E-2,5.557593706E0,-6.435422158E0,8.503094916E0
6.509055529E1,-5.067626855E-1,5.530784807E0,-6.721651551E0,8.719345650E0
6.510057829E1,-1.063129348E0,5.538749884E0,-6.818836952E0,8.848984782E0
6.511060229E1,-1.741725914E0,5.487128325E0,-6.497468133E0,8.680972213E0
6.512062629E1,-2.450515455E0,5.400241039E0,-5.704797944E0,8.228751355E0
6.513065029E1,-3.143964241E0,5.172218925E0,-4.234888036E0,7.387194084E0
6.514067329E1,-3.928431663E0,4.318407326E0,-1.579790200E0,6.047888412E0
6.515069729E1,-4.500777597E0,2.450791444E0,3.055408745E0,5.966481398E0
6.516072129E1,-4.623087899E0,-8.549962449E-1,1.418119482E1,1.494022245E1
6.517074429E1,-3.685550312E0,-8.435789716E0,3.481199948E1,3.600862587E1
6.518076829E1,-2.159320315E0,-1.699363655E1,3.355035979E1,3.767058520E1
6.519079229E1,3.308118169E-1,-1.636399901E1,7.704543943E0,1.809004968E1
6.520081529E1,1.442527690E0,-1.369743830E1,1.582186974E0,1.386376636E1
6.521083929E1,1.046400245E0,-1.057885974E1,4.907004426E0,1.170836963E1
6.522086329E1,7.851494267E-1,-6.275659854E0,5.297618896E0,8.250159526E0
6.523088629E1,8.635562763E-1,-1.585443288E0,2.549643302E0,3.124106405E0
6.524091029E1,1.378775497E0,2.106669939E0,-1.699654613E0,3.037746847E0
6.525093429E1,1.718779685E0,4.864573520E0,-4.205081854E0,6.655899079E0
6.526095829E1,2.066117159E0,6.674823539E0,-4.452634839E0,8.285412869E0
6.527098129E1,2.576611245E0,6.967231100E0,-3.665693460E0,8.283631042E0
6.528100529E1,2.552735894E0,5.887313519E0,-4.421896611E0,7.792951344E0
6.529102929E1,2.019351128E0,4.537001975E0,-6.697011384E0,8.337393320E0
6.530105229E1,1.171226604E0,3.184210042E0,-7.894307141E0,8.592499671E0
6.531107629E1,2.798746383E-1,2.168477347E0,-8.050845290E0,8.342465685E0
6.532110029E1,-6.265931842E-1,2.025666121E0,-6.677709140E0,7.006264455E0
6.533112429E1,-1.511029283E0,1.687058541E0,-5.563588271E0,6.006903567E0
6.534114729E1,-2.138277355E0,9.885361254E-2,-5.699036683E0,6.087776375E0
6.535117129E1,-2.745388494E0,-3.676919237E0,-5.941337113E0,7.507088633E0
6.536119529E1,-3.502072871E0,-8.340603477E0,-5.109137993E0,1.038910351E1
6.537121829E1,-4.821269626E0,-1.319837610E1,-1.734695222E0,1.415806978E1
6.538124229E1,-5.405925118E0,-1.333173940E1,-3.058627345E0,1.470763417E1
6.539126629E1,-4.002630199E0,-9.741976417E0,-4.863571892E0,1.160092602E1
6.540128929E1,-2.595431386E0,-7.369717757E0,-5.778797382E0,9.718204725E0
6.541131329E1,-1.551405476E0,-5.796123852E0,-6.128126417E0,8.576470372E0
6.542133729E1,-1.059514892E0,-3.588764859E0,-5.767877122E0,6.875333557E0
6.543136129E1,-7.279938439E-1,-9.847284186E-1,-4.741083249E0,4.896686173E0
6.544138429E1,-4.770567834E-1,1.108028070E0,-3.183435870E0,3.404346240E0
6.545140829E1,1.500845681E-1,2.981523913E0,-8.707265706E-1,3.109690496E0
6.546143229E1,1.014456248E0,3.894595288E0,5.815248924E-1,4.066345428E0
6.547145529E1,1.379585629E0,4.035729532E0,8.036891203E-1,4.340078982E0
6.548147929E1,1.410175045E0,3.755680062E0,2.451122835E-1,4.019179819E0
6.549150329E1,1.231483550E0,3.492357137E0,-2.528833061E-1,3.711746230E0
6.550152629E1,9.845886701E-1,3.387749280E0,-3.464943782E-1,3.544900335E0
6.551155029E1,7.352151552E-1,3.171249104E0,-4.933414618E-2,3.255732799E0
6.552157429E1,3.952896121E-1,3.011435344E0,3.813366938E-1,3.061113259E0
6.553159829E1,-8.516762872E-2,2.770520119E0,7.682574785E-1,2.876326617E0
6.554162129E1,-5.631754526E-1,2.465867904E0,1.337307336E0,2.861129501E0
6.555164529E1,-9.727579987E-1,2.216243252E0,2.079508452E0,3.190979110E0
6.556166929E1,-1.339147163E0,1.857270988E0,2.982520863E0,3.760079965E0
6.557169229E1,-1.566325232E0,1.367756127E0,3.703320000E0,4.247200322E0
6.558171629E1,-1.639124236E0,8.632747328E-1,4.036311915E0,4.441146856E0
6.559174029E1,-1.375102277E0,5.770710683E-1,4.050132394E0,4.315957564E0
6.560176329E1,-9.517153314E-1,6.144768763E-1,3.880189210E0,4.042179142E0
6.561178729E1,-4.930708453E-1,7.498609686E-1,3.380015752E0,3.497129797E0
6.562181129E1,-1.220565428E-1,9.931028008E-1,2.547117305E0,2.736595976E0
6.563183429E1,1.495878562E-1,1.070083734E0,1.468226787E0,1.822949704E0
6.564185829E1,3.657754987E-1,1.005263840E0,5.193613887E-1,1.189152368E0
6.565188229E1,5.179717979E-1,1.053401628E0,7.521156549E-2,1.176268061E0
6.566190629E1,7.703841108E-1,1.401611506E0,5.579179287E-1,1.693894597E0
6.567192929E1,1.124585046E0,1.793033477E0,1.605500407E0,2.656556443E0
6.568195329E1,1.477336749E0,1.341148957E0,1.529814048E0,2.514266377E0
6.569197729E1,1.711745193E0,-3.956226110E-3,3.566754770E-1,1.748514985E0
6.570200029E1,2.044574847E0,-1.703198025E0,-5.821882591E-1,2.723988434E0
6.571202429E1,2.651922798E0,-3.268149746E0,-6.401612096E-1,4.257147362E0
6.572204829E1,3.236285929E0,-4.160451227E0,6.892624721E-1,5.315823904E0
6.573207129E1,3.872750383E0,-4.329311213E0,3.167464201E0,6.616189279E0
6.574209529E1,4.343529011E0,-3.971648142E0,5.124874020E0,7.804137809E0
6.575211929E1,4.516777040E0,-3.380914469E0,5.648316765E0,7.983441599E0
6.576214229E1,4.561986250E0,-2.912987528E0,5.926351869E0,8.026136142E0
6.577216629E1,4.617249747E0,-2.994928654E0,6.112298589E0,8.224888262E0
6.578219029E1,4.450657310E0,-3.955906268E0,5.676608518E0,8.226872380E0
6.579221429E1,4.237526592E0,-5.473252882E0,4.797103668E0,8.421717897E0
6.580223729E1,4.276139558E0,-6.533578198E0,4.338655356E0,8.932913516E0
6.581226129E1,4.249894331E0,-6.008553781E0,4.523396673E0,8.638601613E0
6.582228529E1,4.105743800E0,-5.107043520E0,4.140354931E0,7.751229878E0
6.583230829E1,3.789381074E0,-4.192637225E0,3.252477454E0,6.520446719E0
6.584233229E1,3.026227923E0,-2.822399540E0,2.645034778E0,4.911232389E0
6.585235629E1,2.249734056E0,-2.264107974E0,2.430643108E0,4.011921505E0
6.586237929E1,1.415997410E0,-2.154870876E0,1.889000173E0,3.196379016E0
6.587240312E1,4.840620402E-1,-2.319105130E0,-5.394196773E-1,2.429719789E0
6.588242712E1,-1.459020638E-1,-2.938833976E0,-3.155591429E0,4.314601931E0
6.589245012E1,-2.284732273E-1,-3.981993620E0,-3.997830219E0,5.647222297E0
6.590247412E1,-2.252084345E-1,-5.222844703E0,-3.420952109E0,6.247538632E0
6.591249812E1,-3.766880842E-1,-6.297413836E0,-2.691402614E0,6.858787280E0
6.592252212E1,-8.382443375E-1,-6.868720134E0,-2.004252594E0,7.204095940E0
6.593254512E1,-1.644325334E0,-6.996538514E0,-2.045717539E0,7.472637903E0
6.594256912E1,-2.638326560E0,-7.054245270E0,-2.905389072E0,8.072448762E0
6.595259312E1,-3.371383508E0,-6.689855561E0,-4.385568445E0,8.680645412E0
6.596261612E1,-3.800840448E0,-5.550584648E0,-5.808323482E0,8.887744355E0
6.597264012E1,-4.159570051E0,-3.927698130E0,-7.422486539E0,9.371346864E0
6.598266412E1,-4.718735484E0,-2.071800653E0,-9.854476261E0,1.112068006E1
6.599268712E1,-4.744626662E0,-1.516691726E-1,-8.243913335E0,9.512969713E0
6.600271112E1,-4.450845591E0,1.522682784E0,-5.352645289E0,7.125966666E0
6.601273512E1,-3.982876550E0,2.962975960E0,-3.130428522E0,5.868740485E0
6.602275812E1,-2.973735421E0,3.969415090E0,-1.533036741E0,5.191296578E0
6.603278212E1,-1.609629711E0,4.589336894E0,-1.194855130E-1,4.864894420E0
6.604280612E1,-3.930331716E-1,4.984881152E0,8.066596520E-1,5.064999010E0
6.605283012E1,2.186189148E-1,5.395412993E0,6.707528186E-1,5.441340363E0
6.606285312E1,5.141184828E-1,5.758189455E0,-3.487685797E-1,5.791606266E0
6.607287712E1,5.820280454E-1,6.060036176E0,-1.691600950E0,6.318568578E0
6.608290112E1,5.579094502E-1,6.162532019E0,-3.205395966E0,6.968689054E0
6.609292412E1,6.289116052E-1,6.063490126E0,-5.140879018E0,7.974338806E0
6.610294812E1,6.644486430E-1,5.826586091E0,-6.701527773E0,8.905114933E0
6.611297212E1,6.598074156E-1,5.557590197E0,-7.568140097E0,9.412698824E0
6.612299512E1,7.438567552E-1,5.202176549E0,-8.447188863E0,9.948415121E0
6.613301912E1,8.676136592E-1,4.705056215E0,-8.643637183E0,9.879411480E0
6.614304312E1,1.049719051E0,4.138603690E0,-8.498298790E0,9.510574795E0
6.615306612E1,1.264588439E0,3.667550243E0,-8.225087639E0,9.094073640E0
6.616309012E1,1.442063713E0,3.552056040E0,-7.362217534E0,8.300535939E0
6.617311412E1,1.494179069E0,3.666000146E0,-6.176722042E0,7.336485763E0
6.618313712E1,1.360638312E0,3.605466846E0,-5.326862576E0,6.574662934E0
6.619316112E1,9.830903211E-1,3.360319991E0,-4.491698040E0,5.695047700E0
6.620318512E1,3.874277383E-1,2.813839216E0,-3.348291684E0,4.390768564E0
6.621320912E1,-3.387815353E-1,1.803487129E0,-1.445994211E0,2.336287228E0
6.622323212E1,-1.325580453E0,1.482491362E-1,2.380341851E0,2.728583638E0
6.623325612E1,-2.954945979E0,-2.538140075E0,1.048552765E1,1.118571191E1
6.624328012E1,-5.194127272E0,-6.473147224E0,2.304430958E1,2.449328065E1
6.625330312E1,-5.580594898E0,-1.045229325E1,2.527928614E1,2.791837713E1
6.626332712E1,-3.372845019E0,-1.090522091E1,1.208725076E1,1.662532880E1
6.627335112E1,-1.863614340E0,-8.757481887E0,4.240250225E0,9.906879901E0
6.628337412E1,-1.973717703E0,-6.203614556E0,4.342601935E0,7.825508718E0
6.629339812E1,-2.259078199E0,-3.851487860E0,6.611069008E0,7.977695562E0
6.630342212E1,-2.283119611E0,-1.724741507E0,6.641556391E0,7.231710704E0
6.631344512E1,-1.754613177E0,3.529917312E-1,3.343415106E0,3.792320547E0
6.632346912E1,-9.864185563E-1,2.206374321E0,-1.285658880E0,2.737522232E0
6.633349312E1,-4.016429043E-1,3.490114145E0,-4.444216310E0,5.665092442E0
6.634351612E1,-3.243237099E-1,3.781463944E0,-5.140683721E0,6.389936193E0
6.635354012E1,-2.369554907E-1,2.843676388E0,-4.233911551E0,5.105746794E0
6.636356412E1,4.480069390E-1,9.864264500E-1,-3.652684867E0,3.809967729E0
6.637358812E1,1.197348090E0,-1.242266693E0,-4.568841233E0,4.883766907E0
6.638361112E1,1.644320657E0,-3.124782450E0,-6.252532947E0,7.180684093E0
6.639363512E1,1.229469477E0,-4.664961272E0,-6.037414468E0,7.728119585E0
6.640365912E1,3.113440971E-1,-5.269856316E0,-5.235367684E0,7.434876968E0
6.641368212E1,-5.803148112E-1,-4.351708388E0,-4.712009139E0,6.440276493E0
6.642370612E1,-1.217756335E0,-3.009787014E0,-4.609577323E0,5.638257839E0
6.643373012E1,-1.573047191E0,-2.349876688E0,-4.924239678E0,5.678427099E0
6.644375312E1,-2.025937432E0,-2.364924497E0,-4.420088944E0,5.406891587E0
6.645377712E1,-2.649459074E0,-2.183260862E0,-3.560573386E0,4.946103943E0
6.646380112E1,-2.545718358E0,-3.914751810E-1,-4.290248012E0,5.004014667E0
6.647382412E1,-1.913736673E0,7.586803240E-1,-4.692312793E0,5.124039738E0
6.648384812E1,-1.338905380E0,3.974042577E-1,-4.847030704E0,5.044234769E0
6.649387212E1,-8.618322247E-1,-4.741928172E-1,-5.084970866E0,5.179241481E0
6.650389512E1,-5.862333629E-1,-9.526131713E-1,-4.876555635E0,5.003192608E0
6.651391912E1,-3.873546481E-1,-7.206383389E-1,-4.548464856E0,4.621460352E0
6.652394312E1,-2.812706611E-1,-1.656896263E-1,-4.003577448E0,4.016864276E0
6.653396612E1,-1.630306050E-1,2.839706129E-1,-3.527706187E0,3.542870197E0
